"system","user","cores","threads","setthreads","size","actual_mult","actual_solve","maxDiff"
"389","Darwin","MT","2","4","1","1024","0.858000000000175","1.41699999999946","6.48157083560363e-11"
"390","Darwin","MT","2","4","1","1024","0.904000000000451","1.40900000000056","6.48157083560363e-11"
"391","Darwin","MT","2","4","1","1024","0.860999999999876","1.26100000000042","6.48157083560363e-11"
"392","Darwin","MT","2","4","1","1024","0.648000000000138","1.15099999999984","6.48157083560363e-11"
"393","Darwin","MT","2","4","1","1024","0.675999999999476","1.16400000000067","6.48157083560363e-11"
"394","Darwin","MT","2","4","1","1024","0.716000000000349","1.18199999999979","6.48157083560363e-11"
"395","Darwin","MT","2","4","1","1024","1.1889999999994","1.42399999999998","6.48157083560363e-11"
"396","Darwin","MT","2","4","1","1024","0.654999999999745","1.17000000000007","6.48157083560363e-11"
"397","Darwin","MT","2","4","2","128","0.00100000000020373","0.00299999999970169","1.85309545486234e-11"
"398","Darwin","MT","2","4","2","128","0.00199999999949796","0.00299999999970169","1.85309545486234e-11"
"399","Darwin","MT","2","4","2","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"400","Darwin","MT","2","4","2","128","0.00100000000020373","0.00299999999970169","1.85309545486234e-11"
"401","Darwin","MT","2","4","2","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"402","Darwin","MT","2","4","2","128","0.00100000000020373","0.00299999999970169","1.85309545486234e-11"
"403","Darwin","MT","2","4","2","128","0.00100000000020373","0.00299999999970169","1.85309545486234e-11"
"404","Darwin","MT","2","4","2","128","0.00100000000020373","0.00299999999970169","1.85309545486234e-11"
"405","Darwin","MT","2","4","2","128","0.00200000000040745","0.00199999999949796","1.85309545486234e-11"
"406","Darwin","MT","2","4","2","256","0.00900000000001455","0.0169999999998254","2.64321897702757e-12"
"407","Darwin","MT","2","4","2","256","0.0100000000002183","0.0160000000005311","2.64321897702757e-12"
"408","Darwin","MT","2","4","2","256","0.00799999999981083","0.0169999999998254","2.64321897702757e-12"
"409","Darwin","MT","2","4","2","256","0.00799999999981083","0.0159999999996217","2.64321897702757e-12"
"410","Darwin","MT","2","4","2","256","0.0100000000002183","0.0180000000000291","2.64321897702757e-12"
"411","Darwin","MT","2","4","2","256","0.00799999999981083","0.0160000000005311","2.64321897702757e-12"
"412","Darwin","MT","2","4","2","256","0.00900000000001455","0.0169999999998254","2.64321897702757e-12"
"413","Darwin","MT","2","4","2","256","0.00799999999981083","0.0190000000002328","2.64321897702757e-12"
"414","Darwin","MT","2","4","2","256","0.011000000000422","0.0170000000007349","2.64321897702757e-12"
"415","Darwin","MT","2","4","2","512","0.0679999999993015","0.126000000000204","1.60444102448309e-10"
"416","Darwin","MT","2","4","2","512","0.0670000000000073","0.125","1.60444102448309e-10"
"417","Darwin","MT","2","4","2","512","0.0649999999995998","0.125999999999294","1.60444102448309e-10"
"418","Darwin","MT","2","4","2","512","0.0659999999998035","0.122000000000298","1.60444102448309e-10"
"419","Darwin","MT","2","4","2","512","0.0670000000000073","0.121999999999389","1.60444102448309e-10"
"420","Darwin","MT","2","4","2","512","0.128000000000611","0.194999999999709","1.60444102448309e-10"
"421","Darwin","MT","2","4","2","512","0.0630000000001019","0.123000000000502","1.60444102448309e-10"
"422","Darwin","MT","2","4","2","512","0.0659999999998035","0.144000000000233","1.60444102448309e-10"
"423","Darwin","MT","2","4","2","512","0.0689999999995052","0.137000000000626","1.60444102448309e-10"
"424","Darwin","MT","2","4","2","1024","0.635000000000218","1.15999999999985","6.48157083560363e-11"
"425","Darwin","MT","2","4","2","1024","0.834000000000742","1.17700000000059","6.48157083560363e-11"
"426","Darwin","MT","2","4","2","1024","0.632999999999811","1.17699999999968","6.48157083560363e-11"
"427","Darwin","MT","2","4","2","1024","0.649999999999636","1.26500000000033","6.48157083560363e-11"
"428","Darwin","MT","2","4","2","1024","0.648000000000138","1.14999999999964","6.48157083560363e-11"
"429","Darwin","MT","2","4","2","1024","0.644000000000233","1.61999999999989","6.48157083560363e-11"
"430","Darwin","MT","2","4","2","1024","0.666000000000167","1.19499999999971","6.48157083560363e-11"
"431","Darwin","MT","2","4","2","1024","0.942000000000007","1.30400000000009","6.48157083560363e-11"
"432","Darwin","MT","2","4","2","1024","0.644000000000233","1.16499999999996","6.48157083560363e-11"
"433","Darwin","MT","2","4","3","128","0.000999999999294232","0.00299999999970169","1.85309545486234e-11"
"434","Darwin","MT","2","4","3","128","0.00100000000020373","0.00299999999970169","1.85309545486234e-11"
"435","Darwin","MT","2","4","3","128","0.00100000000020373","0.00299999999970169","1.85309545486234e-11"
"436","Darwin","MT","2","4","3","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"437","Darwin","MT","2","4","3","128","0.00100000000020373","0.00200000000040745","1.85309545486234e-11"
"438","Darwin","MT","2","4","3","128","0.00100000000020373","0.00300000000061118","1.85309545486234e-11"
"439","Darwin","MT","2","4","3","128","0.00199999999949796","0.00199999999949796","1.85309545486234e-11"
"440","Darwin","MT","2","4","3","128","0.00199999999949796","0.00299999999970169","1.85309545486234e-11"
"441","Darwin","MT","2","4","3","128","0.00199999999949796","0.00299999999970169","1.85309545486234e-11"
"442","Darwin","MT","2","4","3","256","0.00800000000072032","0.0159999999996217","2.64321897702757e-12"
"443","Darwin","MT","2","4","3","256","0.00900000000001455","0.0169999999998254","2.64321897702757e-12"
"444","Darwin","MT","2","4","3","256","0.00799999999981083","0.0169999999998254","2.64321897702757e-12"
"445","Darwin","MT","2","4","3","256","0.0119999999997162","0.0160000000005311","2.64321897702757e-12"
"446","Darwin","MT","2","4","3","256","0.0119999999997162","0.0169999999998254","2.64321897702757e-12"
"447","Darwin","MT","2","4","3","256","0.00799999999981083","0.0169999999998254","2.64321897702757e-12"
"448","Darwin","MT","2","4","3","256","0.00999999999930878","0.0160000000005311","2.64321897702757e-12"
"449","Darwin","MT","2","4","3","256","0.00899999999910506","0.0160000000005311","2.64321897702757e-12"
"450","Darwin","MT","2","4","3","256","0.0100000000002183","0.0180000000000291","2.64321897702757e-12"
"451","Darwin","MT","2","4","3","512","0.0659999999998035","0.136000000000422","1.60444102448309e-10"
"452","Darwin","MT","2","4","3","512","0.0640000000003056","0.123000000000502","1.60444102448309e-10"
"453","Darwin","MT","2","4","3","512","0.125999999999294","0.216000000000349","1.60444102448309e-10"
"454","Darwin","MT","2","4","3","512","0.0600000000004002","0.234999999999673","1.60444102448309e-10"
"455","Darwin","MT","2","4","3","512","0.0619999999998981","0.123999999999796","1.60444102448309e-10"
"456","Darwin","MT","2","4","3","512","0.0610000000006039","0.125999999999294","1.60444102448309e-10"
"457","Darwin","MT","2","4","3","512","0.0619999999998981","0.122999999999593","1.60444102448309e-10"
"458","Darwin","MT","2","4","3","512","0.0630000000001019","0.121000000000095","1.60444102448309e-10"
"459","Darwin","MT","2","4","3","512","0.0609999999996944","0.125","1.60444102448309e-10"
"460","Darwin","MT","2","4","3","1024","0.678999999999178","1.22000000000025","6.48157083560363e-11"
"461","Darwin","MT","2","4","3","1024","0.644000000000233","1.18199999999979","6.48157083560363e-11"
"462","Darwin","MT","2","4","3","1024","0.828999999999724","1.40499999999975","6.48157083560363e-11"
"463","Darwin","MT","2","4","3","1024","0.661000000000058","1.24200000000019","6.48157083560363e-11"
"464","Darwin","MT","2","4","3","1024","0.654999999999745","1.39400000000023","6.48157083560363e-11"
"465","Darwin","MT","2","4","3","1024","0.640000000000327","1.16299999999956","6.48157083560363e-11"
"466","Darwin","MT","2","4","3","1024","0.988999999999578","1.14999999999964","6.48157083560363e-11"
"467","Darwin","MT","2","4","3","1024","0.996999999999389","1.17300000000068","6.48157083560363e-11"
"468","Darwin","MT","2","4","3","1024","1.08399999999983","1.17299999999977","6.48157083560363e-11"
"469","Darwin","MT","2","4","4","128","0.00200000000040745","0.00300000000061118","1.85309545486234e-11"
"470","Darwin","MT","2","4","4","128","0.00100000000020373","0.00299999999970169","1.85309545486234e-11"
"471","Darwin","MT","2","4","4","128","0.00199999999949796","0.00299999999970169","1.85309545486234e-11"
"472","Darwin","MT","2","4","4","128","0.00100000000020373","0.00299999999970169","1.85309545486234e-11"
"473","Darwin","MT","2","4","4","128","0.000999999999294232","0.00299999999970169","1.85309545486234e-11"
"474","Darwin","MT","2","4","4","128","0.00200000000040745","0.00199999999949796","1.85309545486234e-11"
"475","Darwin","MT","2","4","4","128","0.00100000000020373","0.00299999999970169","1.85309545486234e-11"
"476","Darwin","MT","2","4","4","128","0.000999999999294232","0.00299999999970169","1.85309545486234e-11"
"477","Darwin","MT","2","4","4","128","0.000999999999294232","0.00299999999970169","1.85309545486234e-11"
"478","Darwin","MT","2","4","4","256","0.00900000000001455","0.0259999999998399","2.64321897702757e-12"
"479","Darwin","MT","2","4","4","256","0.0100000000002183","0.0160000000005311","2.64321897702757e-12"
"480","Darwin","MT","2","4","4","256","0.00900000000001455","0.0169999999998254","2.64321897702757e-12"
"481","Darwin","MT","2","4","4","256","0.0120000000006257","0.0210000000006403","2.64321897702757e-12"
"482","Darwin","MT","2","4","4","256","0.00799999999981083","0.0169999999998254","2.64321897702757e-12"
"483","Darwin","MT","2","4","4","256","0.00800000000072032","0.0159999999996217","2.64321897702757e-12"
"484","Darwin","MT","2","4","4","256","0.00900000000001455","0.0169999999998254","2.64321897702757e-12"
"485","Darwin","MT","2","4","4","256","0.00900000000001455","0.0230000000001382","2.64321897702757e-12"
"486","Darwin","MT","2","4","4","256","0.00900000000001455","0.0169999999998254","2.64321897702757e-12"
"487","Darwin","MT","2","4","4","512","0.109999999999673","0.125","1.60444102448309e-10"
"488","Darwin","MT","2","4","4","512","0.0630000000001019","0.126000000000204","1.60444102448309e-10"
"489","Darwin","MT","2","4","4","512","0.0640000000003056","0.122000000000298","1.60444102448309e-10"
"490","Darwin","MT","2","4","4","512","0.0649999999995998","0.132999999999811","1.60444102448309e-10"
"491","Darwin","MT","2","4","4","512","0.0639999999993961","0.123999999999796","1.60444102448309e-10"
"492","Darwin","MT","2","4","4","512","0.0659999999998035","0.26299999999992","1.60444102448309e-10"
"493","Darwin","MT","2","4","4","512","0.0670000000000073","0.128000000000611","1.60444102448309e-10"
"494","Darwin","MT","2","4","4","512","0.0630000000001019","0.199999999999818","1.60444102448309e-10"
"495","Darwin","MT","2","4","4","512","0.0659999999998035","0.123999999999796","1.60444102448309e-10"
"496","Darwin","MT","2","4","4","1024","0.65099999999984","1.43299999999999","6.48157083560363e-11"
"497","Darwin","MT","2","4","4","1024","0.684000000000196","1.27400000000034","6.48157083560363e-11"
"498","Darwin","MT","2","4","4","1024","0.653999999999542","1.18199999999979","6.48157083560363e-11"
"499","Darwin","MT","2","4","4","1024","0.657999999999447","1.16700000000037","6.48157083560363e-11"
"500","Darwin","MT","2","4","4","1024","1.01999999999953","1.16399999999976","6.48157083560363e-11"
"501","Darwin","MT","2","4","4","1024","0.800000000000182","1.58600000000024","6.48157083560363e-11"
"502","Darwin","MT","2","4","4","1024","0.681000000000495","1.16100000000006","6.48157083560363e-11"
"503","Darwin","MT","2","4","4","1024","0.65099999999984","1.16800000000057","6.48157083560363e-11"
"504","Darwin","MT","2","4","4","1024","0.643000000000029","1.17599999999948","6.48157083560363e-11"
"505","Darwin","MT","0","0","0","0","0","0","0"
"506","Darwin","MT","0","0","0","0","0","0","0"
"507","Darwin","MT","0","0","0","0","0","0","0"
"508","Darwin","MT","0","0","0","0","0","0","0"
"509","Darwin","MT","0","0","0","0","0","0","0"
"510","Darwin","MT","0","0","0","0","0","0","0"
"511","Darwin","MT","0","0","0","0","0","0","0"
"512","Darwin","MT","0","0","0","0","0","0","0"
"513","Darwin","MT","0","0","0","0","0","0","0"
"514","Darwin","MT","0","0","0","0","0","0","0"
"515","Darwin","MT","0","0","0","0","0","0","0"
"516","Darwin","MT","0","0","0","0","0","0","0"
"517","Darwin","MT","0","0","0","0","0","0","0"
"518","Darwin","MT","0","0","0","0","0","0","0"
"519","Darwin","MT","0","0","0","0","0","0","0"
"520","Darwin","MT","0","0","0","0","0","0","0"
"521","Darwin","MT","0","0","0","0","0","0","0"
"522","Darwin","MT","0","0","0","0","0","0","0"
"523","Darwin","MT","0","0","0","0","0","0","0"
"524","Darwin","MT","0","0","0","0","0","0","0"
"525","Darwin","MT","0","0","0","0","0","0","0"
"526","Darwin","MT","0","0","0","0","0","0","0"
"527","Darwin","MT","0","0","0","0","0","0","0"
"528","Darwin","MT","0","0","0","0","0","0","0"
"529","Darwin","MT","0","0","0","0","0","0","0"
"530","Darwin","MT","0","0","0","0","0","0","0"
"531","Darwin","MT","0","0","0","0","0","0","0"
"532","Darwin","MT","0","0","0","0","0","0","0"
"533","Darwin","MT","0","0","0","0","0","0","0"
"534","Darwin","MT","0","0","0","0","0","0","0"
"535","Darwin","MT","0","0","0","0","0","0","0"
"536","Darwin","MT","0","0","0","0","0","0","0"
"537","Darwin","MT","0","0","0","0","0","0","0"
"538","Darwin","MT","0","0","0","0","0","0","0"
"539","Darwin","MT","0","0","0","0","0","0","0"
"540","Darwin","MT","0","0","0","0","0","0","0"
"541","Darwin","MT","0","0","0","0","0","0","0"
"542","Darwin","MT","0","0","0","0","0","0","0"
"543","Darwin","MT","0","0","0","0","0","0","0"
"544","Darwin","MT","0","0","0","0","0","0","0"
"545","Darwin","MT","0","0","0","0","0","0","0"
"546","Darwin","MT","0","0","0","0","0","0","0"
"547","Darwin","MT","0","0","0","0","0","0","0"
"548","Darwin","MT","0","0","0","0","0","0","0"
"549","Darwin","MT","0","0","0","0","0","0","0"
"550","Darwin","MT","0","0","0","0","0","0","0"
"551","Darwin","MT","0","0","0","0","0","0","0"
"552","Darwin","MT","0","0","0","0","0","0","0"
"553","Darwin","MT","0","0","0","0","0","0","0"
"554","Darwin","MT","0","0","0","0","0","0","0"
"555","Darwin","MT","0","0","0","0","0","0","0"
"556","Darwin","MT","0","0","0","0","0","0","0"
"557","Darwin","MT","0","0","0","0","0","0","0"
"558","Darwin","MT","0","0","0","0","0","0","0"
"559","Darwin","MT","0","0","0","0","0","0","0"
"560","Darwin","MT","0","0","0","0","0","0","0"
"561","Darwin","MT","0","0","0","0","0","0","0"
"562","Darwin","MT","0","0","0","0","0","0","0"
"563","Darwin","MT","0","0","0","0","0","0","0"
"564","Darwin","MT","0","0","0","0","0","0","0"
"565","Darwin","MT","0","0","0","0","0","0","0"
"566","Darwin","MT","0","0","0","0","0","0","0"
"567","Darwin","MT","0","0","0","0","0","0","0"
"568","Darwin","MT","0","0","0","0","0","0","0"
"569","Darwin","MT","0","0","0","0","0","0","0"
"570","Darwin","MT","0","0","0","0","0","0","0"
"571","Darwin","MT","0","0","0","0","0","0","0"
"572","Darwin","MT","0","0","0","0","0","0","0"
"573","Darwin","MT","0","0","0","0","0","0","0"
"574","Darwin","MT","0","0","0","0","0","0","0"
"575","Darwin","MT","0","0","0","0","0","0","0"
"576","Darwin","MT","0","0","0","0","0","0","0"
"577","Darwin","MT","0","0","0","0","0","0","0"
"578","Darwin","MT","0","0","0","0","0","0","0"
"579","Darwin","MT","0","0","0","0","0","0","0"
"580","Darwin","MT","0","0","0","0","0","0","0"
"581","Darwin","MT","0","0","0","0","0","0","0"
"582","Darwin","MT","0","0","0","0","0","0","0"
"583","Darwin","MT","0","0","0","0","0","0","0"
"584","Darwin","MT","0","0","0","0","0","0","0"
"585","Darwin","MT","0","0","0","0","0","0","0"
"586","Darwin","MT","0","0","0","0","0","0","0"
"587","Darwin","MT","0","0","0","0","0","0","0"
"588","Darwin","MT","0","0","0","0","0","0","0"
"589","Darwin","MT","0","0","0","0","0","0","0"
"590","Darwin","MT","0","0","0","0","0","0","0"
"591","Darwin","MT","0","0","0","0","0","0","0"
"592","Darwin","MT","0","0","0","0","0","0","0"
"593","Darwin","MT","0","0","0","0","0","0","0"
"594","Darwin","MT","0","0","0","0","0","0","0"
"595","Darwin","MT","0","0","0","0","0","0","0"
"596","Darwin","MT","0","0","0","0","0","0","0"
"597","Darwin","MT","0","0","0","0","0","0","0"
"598","Darwin","MT","0","0","0","0","0","0","0"
"599","Darwin","MT","0","0","0","0","0","0","0"
"600","Darwin","MT","0","0","0","0","0","0","0"
"601","Darwin","MT","0","0","0","0","0","0","0"
"602","Darwin","MT","0","0","0","0","0","0","0"
"603","Darwin","MT","0","0","0","0","0","0","0"
"604","Darwin","MT","0","0","0","0","0","0","0"
"605","Darwin","MT","0","0","0","0","0","0","0"
"606","Darwin","MT","0","0","0","0","0","0","0"
"607","Darwin","MT","0","0","0","0","0","0","0"
"608","Darwin","MT","0","0","0","0","0","0","0"
"609","Darwin","MT","0","0","0","0","0","0","0"
"610","Darwin","MT","0","0","0","0","0","0","0"
"611","Darwin","MT","0","0","0","0","0","0","0"
"612","Darwin","MT","0","0","0","0","0","0","0"
"613","Darwin","MT","0","0","0","0","0","0","0"
"614","Darwin","MT","0","0","0","0","0","0","0"
"615","Darwin","MT","0","0","0","0","0","0","0"
"616","Darwin","MT","0","0","0","0","0","0","0"
"617","Darwin","MT","0","0","0","0","0","0","0"
"618","Darwin","MT","0","0","0","0","0","0","0"
"619","Darwin","MT","0","0","0","0","0","0","0"
"620","Darwin","MT","0","0","0","0","0","0","0"
"621","Darwin","MT","0","0","0","0","0","0","0"
"622","Darwin","MT","0","0","0","0","0","0","0"
